Language,Cell,Position,Form,Meaning
Wardaman,3p->2s,-3,yi,SAP[-3]
Wardaman,3p->2s,-2,n,AP[-3]
Wardaman,3p->2s,-1,wurr,SA[+3]
Wardaman,3p->2p,-3,nu,SAP[-1 +2]
Wardaman,3p->2p,-2,ngun,P[-3 -sg]
Wardaman,3p->2p,-1,wurr,SA[+3]
Wardaman,3p->3s,-1,wurr,SA[+3]
Wardaman,3p->3p,-2,wungun,[+3]A->P[+3 +pl]
Wardaman,3p->3p,-1,wurr,SA[+3]
Yimas,1s,-2,a,SA[+1]
Yimas,1s,-1,ma,SA[-3 +sg]
Yimas,1d,-3,ka,SA[+1]
Yimas,1d,-2,p,SA[+1 -sg -pl]
Yimas,1d,-1,a,SA[+1]
Yimas,1p,-2,ip,SA[+1 +pl]
Yimas,1p,-1,a,SA[+1]
Yimas,2s,-1,ma,SA[-3 +sg]
Yimas,2d,-1,kapwa,SA[+2 -sg -pl]
Yimas,2p,-1,ipwa,SA[+2 +pl]
Yimas,3s,-1,na,SAP[-1 +sg]
Yimas,3d,-1,impa,SAP[+3 -sg -pl]
Yimas,3p,-1,pu,SAP[+3 +pl]
Yimas,1s->2s,-4,ka,SA[+1]
Yimas,1s->2s,-3,mp,[+1]A->P[+2 +sg]
Yimas,1s->2s,-2,a,SA[+1]
Yimas,1s->2s,-1,n,AP[-1 +sg]
Yimas,1s->2s,1,ntut,AP[-2]
Yimas,1s->2d,-3,a,SA[+1]
Yimas,1s->2d,-2,ma,SA[-3 +sg]
Yimas,1s->2d,-1,kul,P[+2 -sg]
Yimas,1s->2d,1,ntut,AP[-2]
Yimas,1s->2p,-3,a,SA[+1]
Yimas,1s->2p,-2,ma,SA[-3 +sg]
Yimas,1s->2p,-1,kul,P[+2 -sg]
Yimas,1s->2p,1,ntut,AP[-2]
Yimas,1s->3s,-2,na,SAP[-1 +sg]
Yimas,1s->3s,-1,ka,SA[+1]
Yimas,1s->3s,1,ntut,AP[-2]
Yimas,1s->3d,-2,impa,SAP[+3 -sg -pl]
Yimas,1s->3d,-1,ka,SA[+1]
Yimas,1s->3d,1,ntut,AP[-2]
Yimas,1s->3p,-2,pu,SAP[+3 +pl]
Yimas,1s->3p,-1,ka,SA[+1]
Yimas,1s->3p,1,ntut,AP[-2]
Yimas,1d->2s,-7,ka,SA[+1]
Yimas,1d->2s,-6,p,SA[+1 -sg -pl]
Yimas,1d->2s,-5,a,[-3 -sg]A->P[-1 +sg]
Yimas,1d->2s,-4,ka,[+1 -sg -pl]A->P[+2 +sg]
Yimas,1d->2s,-3,mp,[+1]A->P[+2 +sg]
Yimas,1d->2s,-2,a,SA[+1]
Yimas,1d->2s,-1,n,AP[-1 +sg]
Yimas,1d->2s,1,ntut,AP[-2]
Yimas,1d->2d,-5,ka,SA[+1]
Yimas,1d->2d,-4,p,SA[+1 -sg -pl]
Yimas,1d->2d,-3,a,SA[+1]
Yimas,1d->2d,-2,ŋ,P[+2 -sg -pl]
Yimas,1d->2d,-1,kul,P[+2 -sg]
Yimas,1d->2d,1,ntut,AP[-2]
Yimas,1d->2p,-4,ka,SA[+1]
Yimas,1d->2p,-3,p,SA[+1 -sg -pl]
Yimas,1d->2p,-2,a,SA[+1]
Yimas,1d->2p,-1,kul,P[+2 -sg]
Yimas,1d->2p,1,ntut,AP[-2]
Yimas,1d->3s,-2,na,SAP[-1 +sg]
Yimas,1d->3s,-1,ŋkra,AP[-3 -sg -pl]
Yimas,1d->3s,1,ntut,AP[-2]
Yimas,1d->3d,-2,impa,SAP[+3 -sg -pl]
Yimas,1d->3d,-1,ŋkra,AP[-3 -sg -pl]
Yimas,1d->3d,1,ntut,AP[-2]
Yimas,1d->3p,-2,pu,SAP[+3 +pl]
Yimas,1d->3p,-1,ŋkra,AP[-3 -sg -pl]
Yimas,1d->3p,1,ntut,AP[-2]
Yimas,1p->2s,-6,ip,SA[+1 +pl]
Yimas,1p->2s,-5,a,SA[+1]
Yimas,1p->2s,-4,ka,SA[+1]
Yimas,1p->2s,-3,mp,[+1]A->P[+2 +sg]
Yimas,1p->2s,-2,a,[-3 -sg]A->P[-1 +sg]
Yimas,1p->2s,-1,n,AP[-1 +sg]
Yimas,1p->2s,1,ntut,AP[-2]
Yimas,1p->2d,-5,ip,SA[+1 +pl]
Yimas,1p->2d,-4,a,SA[+1]
Yimas,1p->2d,-3,n,[+1 +pl]A->P[+2 -sg -pl]
Yimas,1p->2d,-2,y,A[+1 +pl]
Yimas,1p->2d,-1,kul,P[+2 -sg]
Yimas,1p->2d,1,ntut,AP[-2]
Yimas,1p->2p,-3,ip,SA[+1 +pl]
Yimas,1p->2p,-2,a,SA[+1]
Yimas,1p->2p,-1,kul,P[+2 -sg]
Yimas,1p->2p,1,ntut,AP[-2]
Yimas,1p->3s,-3,na,SAP[-1 +sg]
Yimas,1p->3s,-2,ka,SA[+1]
Yimas,1p->3s,-1,y,A[+1 +pl]
Yimas,1p->3s,1,ntut,AP[-2]
Yimas,1p->3d,-3,impa,SAP[+3 -sg -pl]
Yimas,1p->3d,-2,ka,SA[+1]
Yimas,1p->3d,-1,y,A[+1 +pl]
Yimas,1p->3d,1,ntut,AP[-2]
Yimas,1p->3p,-3,pu,SAP[+3 +pl]
Yimas,1p->3p,-2,ka,SA[+1]
Yimas,1p->3p,-1,y,A[+1 +pl]
Yimas,1p->3p,1,ntut,AP[-2]
Yimas,2s->1s,-2,ma,SA[-3 +sg]
Yimas,2s->1s,-1,ŋa,P[+1 +sg]
Yimas,2s->1s,1,ntut,AP[-2]
Yimas,2s->1d,-2,ma,SA[-3 +sg]
Yimas,2s->1d,-1,ŋkra,AP[-3 -sg -pl]
Yimas,2s->1d,1,ntut,AP[-2]
Yimas,2s->1p,-2,ma,SA[-3 +sg]
Yimas,2s->1p,-1,kra,P[+1 +pl]
Yimas,2s->1p,1,ntut,AP[-2]
Yimas,2s->3s,-2,na,SAP[-1 +sg]
Yimas,2s->3s,-1,n,AP[-1 +sg]
Yimas,2s->3s,1,ntut,AP[-2]
Yimas,2s->3d,-2,impa,SAP[+3 -sg -pl]
Yimas,2s->3d,-1,n,AP[-1 +sg]
Yimas,2s->3d,1,ntut,AP[-2]
Yimas,2s->3p,-2,pu,SAP[+3 +pl]
Yimas,2s->3p,-1,n,AP[-1 +sg]
Yimas,2s->3p,1,ntut,AP[-2]
Yimas,2d->1s,-2,kapwa,SA[+2 -sg -pl]
Yimas,2d->1s,-1,ŋa,P[+1 +sg]
Yimas,2d->1s,1,ntut,AP[-2]
Yimas,2d->1d,-2,kapwa,SA[+2 -sg -pl]
Yimas,2d->1d,-1,ŋkra,AP[-3 -sg -pl]
Yimas,2d->1d,1,ntut,AP[-2]
Yimas,2d->1p,-2,kapwa,SA[+2 -sg -pl]
Yimas,2d->1p,-1,kra,P[+1 +pl]
Yimas,2d->1p,1,ntut,AP[-2]
Yimas,2d->3s,-3,na,SAP[-1 +sg]
Yimas,2d->3s,-2,ŋkra,AP[-3 -sg -pl]
Yimas,2d->3s,-1,n,AP[-1 +sg]
Yimas,2d->3s,1,ntut,AP[-2]
Yimas,2d->3d,-3,impa,SAP[+3 -sg -pl]
Yimas,2d->3d,-2,ŋkra,AP[-3 -sg -pl]
Yimas,2d->3d,-1,n,[+2 -sg]A->P[+3]
Yimas,2d->3d,1,ntut,AP[-2]
Yimas,2d->3p,-3,pu,SAP[+3 +pl]
Yimas,2d->3p,-2,ŋkra,AP[-3 -sg -pl]
Yimas,2d->3p,-1,n,[+2 -sg]A->P[+3]
Yimas,2d->3p,1,ntut,AP[-2]
Yimas,2p->1s,-2,ipwa,SA[+2 +pl]
Yimas,2p->1s,-1,ŋa,P[+1 +sg]
Yimas,2p->1s,1,ntut,AP[-2]
Yimas,2p->1d,-2,ipwa,SA[+2 +pl]
Yimas,2p->1d,-1,ŋkra,AP[-3 -sg -pl]
Yimas,2p->1d,1,ntut,AP[-2]
Yimas,2p->1p,-2,ipwa,SA[+2 +pl]
Yimas,2p->1p,-1,kra,P[+1 +pl]
Yimas,2p->1p,1,ntut,AP[-2]
Yimas,2p->3s,-4,na,SAP[-1 +sg]
Yimas,2p->3s,-3,n,AP[-1 +sg]
Yimas,2p->3s,-2,a,[-3 -sg]A->P[-1 +sg]
Yimas,2p->3s,-1,n,[+2 -sg]A->P[+3]
Yimas,2p->3s,1,ntut,AP[-2]
Yimas,2p->3d,-3,impa,SAP[+3 -sg -pl]
Yimas,2p->3d,-2,n,[+2 -sg]A->P[+3]
Yimas,2p->3d,-1,an,[+2 +pl]A->P[+3 -sg]
Yimas,2p->3d,1,ntut,AP[-2]
Yimas,2p->3p,-3,pu,SAP[+3 +pl]
Yimas,2p->3p,-2,n,[+2 -sg]A->P[+3]
Yimas,2p->3p,-1,an,[+2 +pl]A->P[+3 -sg]
Yimas,2p->3p,1,ntut,AP[-2]
Yimas,3s->1s,-2,na,SAP[-1 +sg]
Yimas,3s->1s,-1,ŋa,P[+1 +sg]
Yimas,3s->1s,1,ntut,AP[-2]
Yimas,3s->1d,-2,na,SAP[-1 +sg]
Yimas,3s->1d,-1,ŋkra,AP[-3 -sg -pl]
Yimas,3s->1d,1,ntut,AP[-2]
Yimas,3s->1p,-2,na,SAP[-1 +sg]
Yimas,3s->1p,-1,kra,P[+1 +pl]
Yimas,3s->1p,1,ntut,AP[-2]
Yimas,3s->2s,-3,na,SAP[-1 +sg]
Yimas,3s->2s,-2,n,AP[-1 +sg]
Yimas,3s->2s,-1,an,[+3 +sg]A->P[+2 +sg]
Yimas,3s->2s,1,ntut,AP[-2]
Yimas,3s->2d,-3,na,SAP[-1 +sg]
Yimas,3s->2d,-2,ŋ,P[+2 -sg -pl]
Yimas,3s->2d,-1,kul,P[+2 -sg]
Yimas,3s->2d,1,ntut,AP[-2]
Yimas,3s->2p,-2,na,SAP[-1 +sg]
Yimas,3s->2p,-1,kul,P[+2 -sg]
Yimas,3s->2p,1,ntut,AP[-2]
Yimas,3s->3s,-2,na,SAP[-1 +sg]
Yimas,3s->3s,-1,n,AP[-1 +sg]
Yimas,3s->3s,1,ntut,AP[-2]
Yimas,3s->3d,-2,impa,SAP[+3 -sg -pl]
Yimas,3s->3d,-1,n,AP[-1 +sg]
Yimas,3s->3d,1,ntut,AP[-2]
Yimas,3s->3p,-2,pu,SAP[+3 +pl]
Yimas,3s->3p,-1,n,AP[-1 +sg]
Yimas,3s->3p,1,ntut,AP[-2]
Yimas,3d->1s,-2,impa,SAP[+3 -sg -pl]
Yimas,3d->1s,-1,ŋa,P[+1 +sg]
Yimas,3d->1s,1,ntut,AP[-2]
Yimas,3d->1d,-2,impa,SAP[+3 -sg -pl]
Yimas,3d->1d,-1,ŋkra,AP[-3 -sg -pl]
Yimas,3d->1d,1,ntut,AP[-2]
Yimas,3d->1p,-2,impa,SAP[+3 -sg -pl]
Yimas,3d->1p,-1,kra,P[+1 +pl]
Yimas,3d->1p,1,ntut,AP[-2]
Yimas,3d->2s,-3,impa,SAP[+3 -sg -pl]
Yimas,3d->2s,-2,na,SAP[-1 +sg]
Yimas,3d->2s,-1,n,AP[-1 +sg]
Yimas,3d->2s,1,ntut,AP[-2]
Yimas,3d->2d,-3,impa,SAP[+3 -sg -pl]
Yimas,3d->2d,-2,ŋ,P[+2 -sg -pl]
Yimas,3d->2d,-1,kul,P[+2 -sg]
Yimas,3d->2d,1,ntut,AP[-2]
Yimas,3d->2p,-2,impa,SAP[+3 -sg -pl]
Yimas,3d->2p,-1,kul,P[+2 -sg]
Yimas,3d->2p,1,ntut,AP[-2]
Yimas,3d->3s,-2,na,SAP[-1 +sg]
Yimas,3d->3s,-1,mpɨ,[+3 -sg -pl]A->P[+3]
Yimas,3d->3s,1,ntut,AP[-2]
Yimas,3d->3d,-2,impa,SAP[+3 -sg -pl]
Yimas,3d->3d,-1,mpɨ,[+3 -sg -pl]A->P[+3]
Yimas,3d->3d,1,ntut,AP[-2]
Yimas,3d->3p,-2,pu,SAP[+3 +pl]
Yimas,3d->3p,-1,mpɨ,[+3 -sg -pl]A->P[+3]
Yimas,3d->3p,1,ntut,AP[-2]
Yimas,3p->1s,-2,pu,SAP[+3 +pl]
Yimas,3p->1s,-1,ŋa,P[+1 +sg]
Yimas,3p->1s,1,ntut,AP[-2]
Yimas,3p->1d,-2,pu,SAP[+3 +pl]
Yimas,3p->1d,-1,ŋkra,AP[-3 -sg -pl]
Yimas,3p->1d,1,ntut,AP[-2]
Yimas,3p->1p,-2,pu,SAP[+3 +pl]
Yimas,3p->1p,-1,kra,P[+1 +pl]
Yimas,3p->1p,1,ntut,AP[-2]
Yimas,3p->2s,-3,pu,SAP[+3 +pl]
Yimas,3p->2s,-2,na,SAP[-1 +sg]
Yimas,3p->2s,-1,n,AP[-1 +sg]
Yimas,3p->2s,1,ntut,AP[-2]
Yimas,3p->2d,-3,pu,SAP[+3 +pl]
Yimas,3p->2d,-2,ŋ,P[+2 -sg -pl]
Yimas,3p->2d,-1,kul,P[+2 -sg]
Yimas,3p->2d,1,ntut,AP[-2]
Yimas,3p->2p,-2,pu,SAP[+3 +pl]
Yimas,3p->2p,-1,kul,P[+2 -sg]
Yimas,3p->2p,1,ntut,AP[-2]
Yimas,3p->3s,-3,na,SAP[-1 +sg]
Yimas,3p->3s,-2,m,[+3 +pl]A->P[+3 -pl]
Yimas,3p->3s,-1,pu,SAP[+3 +pl]
Yimas,3p->3s,1,ntut,AP[-2]
Yimas,3p->3d,-3,impa,SAP[+3 -sg -pl]
Yimas,3p->3d,-2,m,[+3 +pl]A->P[+3 -pl]
Yimas,3p->3d,-1,pu,SAP[+3 +pl]
Yimas,3p->3d,1,ntut,AP[-2]
Yimas,3p->3p,-2,pu,SAP[+3 +pl]
Yimas,3p->3p,-1,mpu,[+3 +pl]A->P[+3 +pl]
Yimas,3p->3p,1,ntut,AP[-2]
